# Wavelength, Absorbance
3.130000000000000000e+02,3.939289590130943264e+00
3.140000000000000000e+02,4.902572741002353851e+00
3.150000000000000000e+02,5.368350995386853342e+00
3.160000000000000000e+02,5.577473463341824811e+00
3.170000000000000000e+02,5.550589444156332597e+00
3.180000000000000000e+02,5.234840974678643732e+00
3.190000000000000000e+02,5.464451323275859806e+00
3.200000000000000000e+02,3.973322172455516554e+00
3.210000000000000000e+02,4.723736405790075032e+00
3.220000000000000000e+02,2.764453648721520551e+00
3.230000000000000000e+02,2.663365260250673217e+00
3.240000000000000000e+02,4.268983975542983700e+00
3.250000000000000000e+02,3.275639286460988675e+00
3.260000000000000000e+02,2.308476965655258617e+00
3.270000000000000000e+02,4.776093216360883353e+00
3.280000000000000000e+02,3.112749215332367037e+00
3.290000000000000000e+02,2.658581103980216298e+00
3.300000000000000000e+02,4.148470271728456282e+00
3.310000000000000000e+02,3.340052992244117114e+00
3.320000000000000000e+02,4.085470752093099733e+00
3.330000000000000000e+02,3.972400788947021866e+00
3.340000000000000000e+02,1.989913800183481740e+00
3.350000000000000000e+02,2.083521511035072216e+00
3.360000000000000000e+02,1.500776261641747489e+00
3.370000000000000000e+02,2.327798241356566322e+00
3.380000000000000000e+02,3.587568686668950235e+00
3.390000000000000000e+02,1.824667939220737001e+00
3.400000000000000000e+02,3.952242132891488957e+00
3.410000000000000000e+02,1.997401290774368787e+00
3.420000000000000000e+02,1.760667267812214831e+00
3.430000000000000000e+02,1.235047027278525666e+00
3.440000000000000000e+02,2.701752879158616061e+00
3.450000000000000000e+02,2.142431322414427353e+00
3.460000000000000000e+02,2.058809861939787211e+00
3.470000000000000000e+02,1.263342382081227955e+00
3.480000000000000000e+02,1.209532718730064182e+00
3.490000000000000000e+02,2.084155658523294541e+00
3.500000000000000000e+02,1.389490553485215774e+00
3.510000000000000000e+02,6.647252399659894229e-01
3.520000000000000000e+02,3.210070651364914429e+00
3.530000000000000000e+02,1.442393393716025374e+00
3.540000000000000000e+02,3.209164002790098724e+00
3.550000000000000000e+02,2.492877376308264115e+00
3.560000000000000000e+02,3.105186183020271606e+00
3.570000000000000000e+02,2.712104090901974018e+00
3.580000000000000000e+02,1.003609342507107982e+00
3.590000000000000000e+02,1.595255884767703858e+00
3.600000000000000000e+02,2.684463765622065345e+00
3.610000000000000000e+02,1.698296319047788883e+00
3.620000000000000000e+02,3.725809017731552264e-01
3.630000000000000000e+02,2.470587186120156709e+00
3.640000000000000000e+02,5.608052318802516645e-01
3.650000000000000000e+02,1.700183833320538795e+00
3.660000000000000000e+02,2.636382204931803752e+00
3.670000000000000000e+02,1.182684459625447770e+00
3.680000000000000000e+02,2.204801255509496460e+00
3.690000000000000000e+02,1.526528504068116021e+00
3.700000000000000000e+02,1.248377134405615374e+00
3.710000000000000000e+02,2.025497258890966101e+00
3.720000000000000000e+02,9.962353120468605550e-01
3.730000000000000000e+02,7.724437335342834166e-01
3.740000000000000000e+02,7.429399793636870530e-01
3.750000000000000000e+02,1.055444919040713581e+00
3.760000000000000000e+02,2.243120109255511974e+00
3.770000000000000000e+02,6.237865868607931352e-01
3.780000000000000000e+02,1.822064385751879900e+00
3.790000000000000000e+02,3.099255482474568613e+00
3.800000000000000000e+02,1.401563325078163835e+00
3.810000000000000000e+02,2.846206495941077108e+00
3.820000000000000000e+02,2.953962626998377639e-01
3.830000000000000000e+02,1.235468927367271208e+00
3.840000000000000000e+02,7.625151830724679058e-01
3.850000000000000000e+02,1.277861035650980082e+00
3.860000000000000000e+02,3.259084760038490902e+00
3.870000000000000000e+02,5.616365988619758109e-01
3.880000000000000000e+02,2.989975080727109713e+00
3.890000000000000000e+02,1.848063468984404212e+00
3.900000000000000000e+02,7.471240787494659585e-01
3.910000000000000000e+02,2.764404478866075099e+00
3.920000000000000000e+02,2.831469766549491229e+00
3.930000000000000000e+02,2.579364923426015199e+00
3.940000000000000000e+02,7.583016889400890914e-01
3.950000000000000000e+02,7.894756876881621199e-01
3.960000000000000000e+02,2.254962572446707725e+00
3.970000000000000000e+02,1.232395425067634331e+00
3.980000000000000000e+02,3.238815108622115080e+00
3.990000000000000000e+02,9.323072330657780071e-01
4.000000000000000000e+02,3.005170089785709653e+00
4.010000000000000000e+02,2.522731168376808775e+00
4.020000000000000000e+02,1.357962193122234762e+00
4.030000000000000000e+02,1.316554021522626794e+00
4.040000000000000000e+02,2.000000172317051295e+00
4.050000000000000000e+02,3.108868001174165840e+00
4.060000000000000000e+02,1.134109377687006148e+00
4.070000000000000000e+02,2.290086227726803259e+00
4.080000000000000000e+02,3.399365657634284332e+00
4.090000000000000000e+02,3.523648240984185165e+00
4.100000000000000000e+02,1.093362279177633178e+00
4.110000000000000000e+02,1.729789638496125992e+00
4.120000000000000000e+02,1.007204693932522321e+00
4.130000000000000000e+02,9.776122421298092391e-01
4.140000000000000000e+02,2.890871977656774394e+00
4.150000000000000000e+02,2.430229034184518522e+00
4.160000000000000000e+02,2.876993014849715813e+00
4.170000000000000000e+02,2.599857556618151655e+00
4.180000000000000000e+02,1.122811099987865546e+00
4.190000000000000000e+02,1.776554217315412743e+00
4.200000000000000000e+02,3.300148405978958976e+00
4.210000000000000000e+02,2.996950209532243559e+00
4.220000000000000000e+02,2.672348062766547017e+00
4.230000000000000000e+02,2.289593905362061754e+00
4.240000000000000000e+02,2.087784292725367585e+00
4.250000000000000000e+02,3.173541345426937443e+00
4.260000000000000000e+02,2.459143002521047006e+00
4.270000000000000000e+02,1.319080750841009397e+00
4.280000000000000000e+02,2.081906081902200167e+00
4.290000000000000000e+02,1.421759230925951023e+00
4.300000000000000000e+02,2.935511563841299854e+00
4.310000000000000000e+02,2.010813939575153420e+00
4.320000000000000000e+02,1.738218366915462276e+00
4.330000000000000000e+02,3.886050409596015331e+00
4.340000000000000000e+02,2.901102314426478035e+00
4.350000000000000000e+02,1.104703372860256438e+00
4.360000000000000000e+02,2.433317257149614221e+00
4.370000000000000000e+02,2.358858959713570957e+00
4.380000000000000000e+02,2.013282118270931509e+00
4.390000000000000000e+02,3.656804112735973167e+00
4.400000000000000000e+02,3.420772083164969501e+00
4.410000000000000000e+02,2.984057711521805878e+00
4.420000000000000000e+02,2.660407187045898070e+00
4.430000000000000000e+02,3.787506343943132237e+00
4.440000000000000000e+02,1.151622515388870838e+00
4.450000000000000000e+02,1.183515460706236588e+00
4.460000000000000000e+02,3.297108683164287957e+00
4.470000000000000000e+02,2.332632462717471267e+00
4.480000000000000000e+02,2.325312938539068952e+00
4.490000000000000000e+02,3.950575767649590730e+00
4.500000000000000000e+02,2.890295707608627751e+00
4.510000000000000000e+02,4.045387018579877036e+00
4.520000000000000000e+02,1.768357757938982200e+00
4.530000000000000000e+02,3.459542571249064835e+00
4.540000000000000000e+02,1.435745149855952363e+00
4.550000000000000000e+02,3.462159145069551691e+00
4.560000000000000000e+02,3.760439469204188256e+00
4.570000000000000000e+02,3.785690116084822421e+00
4.580000000000000000e+02,2.919772345183327289e+00
4.590000000000000000e+02,3.378735645828065959e+00
4.600000000000000000e+02,1.757792774417185733e+00
4.610000000000000000e+02,2.059544579513018725e+00
4.620000000000000000e+02,2.065889506566617850e+00
4.630000000000000000e+02,2.913031158209977711e+00
4.640000000000000000e+02,2.651187395562334626e+00
4.650000000000000000e+02,3.911034556276445695e+00
4.660000000000000000e+02,2.060966146582813519e+00
4.670000000000000000e+02,3.247756531578988692e+00
4.680000000000000000e+02,3.949823023883012318e+00
4.690000000000000000e+02,2.054572260060847810e+00
4.700000000000000000e+02,3.994517325912542383e+00
4.710000000000000000e+02,3.602749727313041550e+00
4.720000000000000000e+02,2.354189631133491112e+00
4.730000000000000000e+02,3.518640575973363660e+00
4.740000000000000000e+02,2.987893632064006155e+00
4.750000000000000000e+02,3.604275240523850954e+00
4.760000000000000000e+02,3.535809235277155071e+00
4.770000000000000000e+02,4.214148989059923522e+00
4.780000000000000000e+02,2.894568623541695196e+00
4.790000000000000000e+02,1.978684284053927600e+00
4.800000000000000000e+02,2.560273608224608477e+00
4.810000000000000000e+02,2.916447340942679212e+00
4.820000000000000000e+02,1.449691987588430209e+00
4.830000000000000000e+02,4.051167039680972692e+00
4.840000000000000000e+02,2.594421918732606080e+00
4.850000000000000000e+02,3.887538427594693147e+00
4.860000000000000000e+02,1.205684682240312222e+00
4.870000000000000000e+02,3.162278580099791014e+00
4.880000000000000000e+02,2.844435221446022677e+00
4.890000000000000000e+02,2.498038828280588319e+00
4.900000000000000000e+02,1.611780788844438650e+00
4.910000000000000000e+02,2.146328270307011454e+00
4.920000000000000000e+02,4.190900990210133514e+00
4.930000000000000000e+02,1.688646597446984643e+00
4.940000000000000000e+02,1.235620143917423253e+00
4.950000000000000000e+02,1.679168014924218966e+00
4.960000000000000000e+02,1.766682769605832704e+00
4.970000000000000000e+02,2.910517548020064460e+00
4.980000000000000000e+02,2.439656679149578622e+00
4.990000000000000000e+02,1.644724802951260223e+00
5.000000000000000000e+02,4.010546575982516515e+00
5.010000000000000000e+02,2.857956368640881539e+00
5.020000000000000000e+02,3.762354457494871962e+00
5.030000000000000000e+02,2.746355988735501796e+00
5.040000000000000000e+02,1.403806287282626908e+00
5.050000000000000000e+02,2.263854986361074850e+00
5.060000000000000000e+02,2.513617935478850818e+00
5.070000000000000000e+02,2.741909556770709244e+00
5.080000000000000000e+02,3.687735500213875639e+00
5.090000000000000000e+02,1.284483683613050431e+00
5.100000000000000000e+02,1.868956052466981266e+00
5.110000000000000000e+02,3.935654880575891301e+00
5.120000000000000000e+02,3.350138232088918144e+00
5.130000000000000000e+02,2.641788656834252791e+00
5.140000000000000000e+02,1.455279397252656537e+00
5.150000000000000000e+02,2.328335644296860352e+00
5.160000000000000000e+02,1.375800400257834122e+00
5.170000000000000000e+02,3.982979634114769851e+00
5.180000000000000000e+02,2.500126534709469439e+00
5.190000000000000000e+02,3.265196669081559921e+00
5.200000000000000000e+02,3.318578664721046234e+00
5.210000000000000000e+02,3.715450149442844463e+00
5.220000000000000000e+02,1.958306628496157664e+00
5.230000000000000000e+02,2.243059848856636229e+00
5.240000000000000000e+02,2.569647082645156289e+00
5.250000000000000000e+02,3.677859333500790306e+00
5.260000000000000000e+02,3.218253921192111733e+00
5.270000000000000000e+02,2.481110455254298408e+00
5.280000000000000000e+02,1.046996933193566903e+00
5.290000000000000000e+02,2.654184283068295347e+00
5.300000000000000000e+02,1.707243308297849760e+00
5.310000000000000000e+02,1.981526729259444508e+00
5.320000000000000000e+02,3.443623150720564574e+00
5.330000000000000000e+02,1.533433616340461825e+00
5.340000000000000000e+02,2.551573624221330938e+00
5.350000000000000000e+02,1.711293624544604208e+00
5.360000000000000000e+02,2.007806395894713436e+00
5.370000000000000000e+02,1.598907082256506795e+00
5.380000000000000000e+02,3.684708533651010143e+00
5.390000000000000000e+02,2.109713304016883839e+00
5.400000000000000000e+02,2.039110180873128009e+00
5.410000000000000000e+02,1.278264717820724705e+00
5.420000000000000000e+02,2.890959349744858020e+00
5.430000000000000000e+02,6.987531159007361881e-01
5.440000000000000000e+02,1.788476433162338175e+00
5.450000000000000000e+02,3.289066802138465029e+00
5.460000000000000000e+02,3.060610682931780957e+00
5.470000000000000000e+02,2.317227736386686665e+00
5.480000000000000000e+02,1.705169570650388433e+00
5.490000000000000000e+02,2.193046942598301463e+00
5.500000000000000000e+02,3.498768842919805167e+00
5.510000000000000000e+02,3.175184321302558565e+00
5.520000000000000000e+02,2.408865537132361734e+00
5.530000000000000000e+02,1.226494846271472428e+00
5.540000000000000000e+02,1.899674383844866199e+00
5.550000000000000000e+02,2.938306917566599452e+00
5.560000000000000000e+02,1.048439233814226323e+00
5.570000000000000000e+02,1.431342081166340208e+00
5.580000000000000000e+02,3.010847461471092945e+00
5.590000000000000000e+02,1.468418528634624298e+00
5.600000000000000000e+02,3.246669612268867855e+00
5.610000000000000000e+02,2.092833391204982352e+00
5.620000000000000000e+02,1.367992401851571671e+00
5.630000000000000000e+02,3.168334496571593828e+00
5.640000000000000000e+02,7.638638568569271481e-01
5.650000000000000000e+02,2.138824697745603576e+00
5.660000000000000000e+02,2.871605672386766006e+00
5.670000000000000000e+02,5.856612061408661418e-01
5.680000000000000000e+02,1.534590436256331181e+00
5.690000000000000000e+02,6.802593891568740059e-01
5.700000000000000000e+02,1.459700138452320495e+00
5.710000000000000000e+02,3.343129869761168660e+00
5.720000000000000000e+02,1.080923383102402768e+00
5.730000000000000000e+02,8.083869899846554130e-01
5.740000000000000000e+02,2.495093047723018653e+00
5.750000000000000000e+02,2.323351243519807596e+00
5.760000000000000000e+02,5.125050974789635561e-01
5.770000000000000000e+02,1.234947243199012723e+00
5.780000000000000000e+02,5.297169727860460142e-01
5.790000000000000000e+02,1.460675086904096531e+00
5.800000000000000000e+02,1.845303460429651432e+00
5.810000000000000000e+02,1.052477190181951405e+00
5.820000000000000000e+02,2.390389066825555187e+00
5.830000000000000000e+02,2.669698965165132609e+00
5.840000000000000000e+02,8.001362814834858117e-01
5.850000000000000000e+02,1.431510965855624207e+00
5.860000000000000000e+02,2.831240015846657077e+00
5.870000000000000000e+02,2.083639915859269109e+00
5.880000000000000000e+02,3.187596494101916811e+00
5.890000000000000000e+02,1.802371968895045473e+00
5.900000000000000000e+02,2.953281787592592966e+00
5.910000000000000000e+02,2.672262520852072498e+00
5.920000000000000000e+02,2.424705283979074366e+00
5.930000000000000000e+02,2.282110636339203413e+00
5.940000000000000000e+02,3.002492185395923219e+00
5.950000000000000000e+02,7.939458305635503921e-01
5.960000000000000000e+02,1.764154078847545826e+00
5.970000000000000000e+02,1.228767072792239734e+00
5.980000000000000000e+02,3.193146532039061736e+00
5.990000000000000000e+02,9.512442448336269063e-01
6.000000000000000000e+02,7.339346601353722299e-01
6.010000000000000000e+02,2.893565594148261866e+00
6.020000000000000000e+02,2.382075368411825100e-01
6.030000000000000000e+02,2.280636211738484853e+00
6.040000000000000000e+02,2.076761955921063052e+00
6.050000000000000000e+02,2.242538657103898103e+00
6.060000000000000000e+02,2.651019591051455571e+00
6.070000000000000000e+02,2.482687165138224739e+00
6.080000000000000000e+02,8.278192147266948409e-01
6.090000000000000000e+02,1.836906110560279082e+00
6.100000000000000000e+02,1.920365172027131972e+00
6.110000000000000000e+02,1.371422219262297348e+00
6.120000000000000000e+02,2.663604371880684329e+00
6.130000000000000000e+02,2.092658935029315881e+00
6.140000000000000000e+02,1.816736165752689036e+00
6.150000000000000000e+02,1.210465683843991780e+00
6.160000000000000000e+02,4.100932013292026834e-01
6.170000000000000000e+02,8.712765463624795315e-01
6.180000000000000000e+02,2.280071549425756849e+00
6.190000000000000000e+02,4.951122344862809443e-01
6.200000000000000000e+02,3.110931408724223246e+00
6.210000000000000000e+02,1.466102470461435381e+00
6.220000000000000000e+02,3.540749365214487243e-01
6.230000000000000000e+02,3.017623753211250204e+00
6.240000000000000000e+02,6.590016154516339375e-01
6.250000000000000000e+02,5.582691459308980475e-01
6.260000000000000000e+02,2.892581145531002207e+00
6.270000000000000000e+02,1.727251095289441540e+00
6.280000000000000000e+02,2.506234868989136277e+00
6.290000000000000000e+02,4.137654381903235201e-01
6.300000000000000000e+02,2.521333603562152526e+00
6.310000000000000000e+02,2.230944352790778851e+00
6.320000000000000000e+02,4.952746825518545837e-01
6.330000000000000000e+02,1.912362196007868054e+00
6.340000000000000000e+02,1.540711732164057546e+00
6.350000000000000000e+02,1.576349368567026232e+00
6.360000000000000000e+02,2.760574036955874444e+00
6.370000000000000000e+02,2.467050260407275264e+00
6.380000000000000000e+02,1.132545649053864567e+00
6.390000000000000000e+02,2.106728283270249413e+00
6.400000000000000000e+02,6.711006352658146490e-01
6.410000000000000000e+02,2.051818830220462520e+00
6.420000000000000000e+02,8.280451213591299986e-01
6.430000000000000000e+02,2.635021898629708481e+00
6.440000000000000000e+02,2.125303722058154765e+00
6.450000000000000000e+02,2.746824124001186473e-01
6.460000000000000000e+02,1.030991558892915272e+00
6.470000000000000000e+02,2.721043411840016191e+00
6.480000000000000000e+02,1.428955260064718846e+00
6.490000000000000000e+02,1.983463882874658024e+00
6.500000000000000000e+02,2.295787668812508286e+00
6.510000000000000000e+02,2.860274159287299334e+00
6.520000000000000000e+02,2.949640656009796302e+00
6.530000000000000000e+02,2.178878427796052897e+00
6.540000000000000000e+02,6.318647169075826131e-01
6.550000000000000000e+02,2.168897519410647678e+00
6.560000000000000000e+02,2.319133755538903330e+00
6.570000000000000000e+02,2.810594538710113444e+00
6.580000000000000000e+02,9.039608452646885617e-01
6.590000000000000000e+02,1.663636882617901769e+00
6.600000000000000000e+02,2.289423163087071611e+00
6.610000000000000000e+02,3.046836843798817807e+00
6.620000000000000000e+02,2.156031747890772898e+00
6.630000000000000000e+02,8.218752289680151257e-01
6.640000000000000000e+02,2.816036888323476539e+00
6.650000000000000000e+02,2.819941050722273967e+00
6.660000000000000000e+02,2.297943344897939610e+00
6.670000000000000000e+02,9.577826794895173412e-01
6.680000000000000000e+02,2.722475706320588440e+00
6.690000000000000000e+02,3.275553699764229831e-01
6.700000000000000000e+02,1.382278101597543829e+00
6.710000000000000000e+02,2.958973653416076210e+00
6.720000000000000000e+02,2.782406222236248450e+00
6.730000000000000000e+02,1.234280165963027143e+00
6.740000000000000000e+02,6.609392672400119517e-01
6.750000000000000000e+02,1.682389723891603905e+00
6.760000000000000000e+02,9.968560698876937076e-01
6.770000000000000000e+02,1.017640643303372228e+00
6.780000000000000000e+02,1.519622487457231497e+00
6.790000000000000000e+02,1.385164572743244227e+00
6.800000000000000000e+02,1.078167601423824173e+00
6.810000000000000000e+02,2.435690111463034047e+00
6.820000000000000000e+02,1.882697324336711553e+00
6.830000000000000000e+02,1.395396243904595934e+00
6.840000000000000000e+02,4.027955864777802431e-01
6.850000000000000000e+02,1.030101023697157059e+00
6.860000000000000000e+02,1.759280368283979712e+00
6.870000000000000000e+02,3.850352168574125988e-01
6.880000000000000000e+02,2.108888084120486894e+00
6.890000000000000000e+02,2.869073703156844957e+00
6.900000000000000000e+02,2.966859002802317402e+00
6.910000000000000000e+02,1.781947977455873522e+00
6.920000000000000000e+02,1.158165925960022991e+00
6.930000000000000000e+02,2.787602133682436367e-01
6.940000000000000000e+02,1.002974417350395830e+00
6.950000000000000000e+02,1.495326775278019715e+00
6.960000000000000000e+02,1.841153488072908573e+00
6.970000000000000000e+02,6.111544577663490241e-01
6.980000000000000000e+02,1.235067577128171390e+00
6.990000000000000000e+02,2.371917044439194378e+00
7.000000000000000000e+02,2.080159073937282166e+00
7.010000000000000000e+02,8.146388180831687365e-03
7.020000000000000000e+02,1.637514796793804406e+00
7.030000000000000000e+02,1.233396512254156363e+00
7.040000000000000000e+02,5.199694979831624986e-01
7.050000000000000000e+02,1.263438885638117126e+00
7.060000000000000000e+02,2.188478289911124808e+00
7.070000000000000000e+02,1.350487624494774774e+00
7.080000000000000000e+02,1.852652417017463193e+00
7.090000000000000000e+02,1.292791462702072458e+00
7.100000000000000000e+02,7.685106018124640004e-01
7.110000000000000000e+02,2.208721226248263392e+00
7.120000000000000000e+02,2.858410041672372337e+00
7.130000000000000000e+02,1.711815758888586059e+00
7.140000000000000000e+02,9.284842232095164016e-01
7.150000000000000000e+02,1.469958773531115703e+00
7.160000000000000000e+02,5.334129961098085237e-01
7.170000000000000000e+02,2.605349089594913181e+00
7.180000000000000000e+02,5.508218231151481570e-01
7.190000000000000000e+02,1.144894898206484379e+00
7.200000000000000000e+02,1.544679216826124302e+00
7.210000000000000000e+02,1.003842432891033587e+00
7.220000000000000000e+02,2.439270882840395060e+00
7.230000000000000000e+02,2.184767555278882833e-01
7.240000000000000000e+02,2.895532094770644438e+00
7.250000000000000000e+02,2.047201540526832009e+00
7.260000000000000000e+02,7.363452611937504333e-01
7.270000000000000000e+02,2.649388845320139296e+00
7.280000000000000000e+02,1.382532391241600545e+00
7.290000000000000000e+02,2.905257919267844269e+00
7.300000000000000000e+02,1.801981916431045994e+00
7.310000000000000000e+02,5.470377613408233808e-01
7.320000000000000000e+02,1.911713827789915277e+00
7.330000000000000000e+02,1.008245545030814982e+00
7.340000000000000000e+02,1.817742751803989587e-01
7.350000000000000000e+02,2.491971147547233034e+00
7.360000000000000000e+02,2.247817495560521017e+00
7.370000000000000000e+02,1.136120585018254747e+00
7.380000000000000000e+02,2.407882787728150564e+00
7.390000000000000000e+02,2.349036516036777100e-01
7.400000000000000000e+02,2.672334384668643814e+00
7.410000000000000000e+02,1.854815974592330940e+00
7.420000000000000000e+02,1.140250976344814759e+00
7.430000000000000000e+02,1.112635139787068850e+00
7.440000000000000000e+02,1.259168983915382123e+00
7.450000000000000000e+02,2.174309129230177717e+00
7.460000000000000000e+02,1.787692214445504746e+00
7.470000000000000000e+02,1.088405999289391080e+00
7.480000000000000000e+02,7.905935095583999095e-01
7.490000000000000000e+02,1.358953237798097957e+00
7.500000000000000000e+02,9.378599734531585241e-01
