# Wavelength, Absorbance
3.090000000000000000e+02,4.218092957179878866e+00
3.100000000000000000e+02,4.540563711404667302e+00
3.110000000000000000e+02,5.172770045574049291e+00
3.120000000000000000e+02,4.772944026907483206e+00
3.130000000000000000e+02,4.468833328278394745e+00
3.140000000000000000e+02,4.509522525689904526e+00
3.150000000000000000e+02,3.975043290514467920e+00
3.160000000000000000e+02,4.641652911772886192e+00
3.170000000000000000e+02,3.158026656737126014e+00
3.180000000000000000e+02,3.641398717634082960e+00
3.190000000000000000e+02,4.864467006563180540e+00
3.200000000000000000e+02,3.531921001965465656e+00
3.210000000000000000e+02,5.335598374337296335e+00
3.220000000000000000e+02,2.538395788776683926e+00
3.230000000000000000e+02,4.318467409616645547e+00
3.240000000000000000e+02,3.679180200465208106e+00
3.250000000000000000e+02,4.106374624936915296e+00
3.260000000000000000e+02,3.892256512481710118e+00
3.270000000000000000e+02,2.363934484647733925e+00
3.280000000000000000e+02,4.904055048596033473e+00
3.290000000000000000e+02,4.238402492318433801e+00
3.300000000000000000e+02,4.286216650599908640e+00
3.310000000000000000e+02,3.958584466995160867e+00
3.320000000000000000e+02,4.051007286895091930e+00
3.330000000000000000e+02,1.718111145343304003e+00
3.340000000000000000e+02,3.008046819353517698e+00
3.350000000000000000e+02,1.412097042497641564e+00
3.360000000000000000e+02,1.308051186590263315e+00
3.370000000000000000e+02,1.958627615652737131e+00
3.380000000000000000e+02,3.179335331639850715e+00
3.390000000000000000e+02,1.411754149039230022e+00
3.400000000000000000e+02,3.123553636965254121e+00
3.410000000000000000e+02,2.803768612917976633e+00
3.420000000000000000e+02,1.876879618175009146e+00
3.430000000000000000e+02,3.059076321192830683e+00
3.440000000000000000e+02,3.169561952270975702e+00
3.450000000000000000e+02,3.253892432482028418e+00
3.460000000000000000e+02,3.227005344410113885e+00
3.470000000000000000e+02,3.171121175054212316e+00
3.480000000000000000e+02,1.918154691735872719e+00
3.490000000000000000e+02,2.005737573532317075e+00
3.500000000000000000e+02,3.058936491616994768e+00
3.510000000000000000e+02,3.230435747131221724e+00
3.520000000000000000e+02,2.303673305898749746e+00
3.530000000000000000e+02,2.604611447140174896e+00
3.540000000000000000e+02,1.509898541358632551e+00
3.550000000000000000e+02,1.272854308117231215e+00
3.560000000000000000e+02,9.570765987040104061e-01
3.570000000000000000e+02,1.493902882586441772e+00
3.580000000000000000e+02,2.151947997143784264e+00
3.590000000000000000e+02,2.287259340416446740e+00
3.600000000000000000e+02,1.052986015053863467e+00
3.610000000000000000e+02,2.037290467883361433e+00
3.620000000000000000e+02,1.431871928754009815e+00
3.630000000000000000e+02,1.917371998444814762e+00
3.640000000000000000e+02,2.487135927445705885e+00
3.650000000000000000e+02,1.464753248193298552e+00
3.660000000000000000e+02,1.460501978154693958e+00
3.670000000000000000e+02,1.127518826580312883e+00
3.680000000000000000e+02,1.644492025843220073e+00
3.690000000000000000e+02,2.735720756086729377e+00
3.700000000000000000e+02,2.351996045001429447e+00
3.710000000000000000e+02,3.680822279542929065e-01
3.720000000000000000e+02,8.255444459800055368e-01
3.730000000000000000e+02,9.628622152366795861e-01
3.740000000000000000e+02,4.351256518185353528e-01
3.750000000000000000e+02,2.913601701305227998e+00
3.760000000000000000e+02,3.131764810847717406e+00
3.770000000000000000e+02,3.095386016416641795e+00
3.780000000000000000e+02,8.407430108939707436e-01
3.790000000000000000e+02,2.674617392505551194e+00
3.800000000000000000e+02,4.850449815678860022e-01
3.810000000000000000e+02,1.699635412389777001e+00
3.820000000000000000e+02,1.018892447615129093e+00
3.830000000000000000e+02,2.028638136564668848e+00
3.840000000000000000e+02,1.936442998367081447e+00
3.850000000000000000e+02,2.557505673158396498e+00
3.860000000000000000e+02,1.673482318402309765e+00
3.870000000000000000e+02,1.338213828335676814e+00
3.880000000000000000e+02,1.882730142979022858e+00
3.890000000000000000e+02,5.890503788826133569e-01
3.900000000000000000e+02,3.062792951049089663e+00
3.910000000000000000e+02,2.716013525423059960e+00
3.920000000000000000e+02,2.965074827921073020e+00
3.930000000000000000e+02,3.578773276226775990e-01
3.940000000000000000e+02,2.618809099948144148e+00
3.950000000000000000e+02,1.290668441046567860e+00
3.960000000000000000e+02,2.417357577133659063e+00
3.970000000000000000e+02,2.389781881675898223e+00
3.980000000000000000e+02,2.138228521314139652e+00
3.990000000000000000e+02,1.099805783785665625e+00
4.000000000000000000e+02,2.798479426993718544e+00
4.010000000000000000e+02,8.983760340842705805e-01
4.020000000000000000e+02,2.776025312153509894e+00
4.030000000000000000e+02,8.646213332187902001e-01
4.040000000000000000e+02,3.466057935554770264e+00
4.050000000000000000e+02,2.114474287521330709e+00
4.060000000000000000e+02,2.855455670094543486e+00
4.070000000000000000e+02,9.054228654751488303e-01
4.080000000000000000e+02,2.900539881482859350e+00
4.090000000000000000e+02,6.595738060614095843e-01
4.100000000000000000e+02,2.808166978426716476e+00
4.110000000000000000e+02,1.297153544128140989e+00
4.120000000000000000e+02,1.329891948224107390e+00
4.130000000000000000e+02,2.258868248375574428e+00
4.140000000000000000e+02,1.657880363834157933e+00
4.150000000000000000e+02,1.497079872706459147e+00
4.160000000000000000e+02,2.056847692682175044e+00
4.170000000000000000e+02,2.328541650241902516e+00
4.180000000000000000e+02,1.662994317114160570e+00
4.190000000000000000e+02,2.718168675148803448e+00
4.200000000000000000e+02,1.405965392645103007e+00
4.210000000000000000e+02,2.697551373588622070e+00
4.220000000000000000e+02,2.950747960720418117e+00
4.230000000000000000e+02,1.302401346031045737e+00
4.240000000000000000e+02,1.347497277221692213e+00
4.250000000000000000e+02,1.674301054010828738e+00
4.260000000000000000e+02,1.514285708925404705e+00
4.270000000000000000e+02,2.682138625590377412e+00
4.280000000000000000e+02,2.202888556533018516e+00
4.290000000000000000e+02,1.568309522221020824e+00
4.300000000000000000e+02,1.727034474393568164e+00
4.310000000000000000e+02,3.654222556702614977e+00
4.320000000000000000e+02,9.734985569785675752e-01
4.330000000000000000e+02,3.154352426836544598e+00
4.340000000000000000e+02,3.276956571398483398e+00
4.350000000000000000e+02,3.548287490875740247e+00
4.360000000000000000e+02,1.810568708792983816e+00
4.370000000000000000e+02,2.283093188189685208e+00
4.380000000000000000e+02,1.248596679314013747e+00
4.390000000000000000e+02,1.934040566770679703e+00
4.400000000000000000e+02,3.213528655937778034e+00
4.410000000000000000e+02,1.299486886719316336e+00
4.420000000000000000e+02,1.908080173362151744e+00
4.430000000000000000e+02,1.297915396221955175e+00
4.440000000000000000e+02,1.401290709110722066e+00
4.450000000000000000e+02,1.250155348674701017e+00
4.460000000000000000e+02,3.323715779700664896e+00
4.470000000000000000e+02,3.507658505194394927e+00
4.480000000000000000e+02,3.749079862074513159e+00
4.490000000000000000e+02,1.667782990825934952e+00
4.500000000000000000e+02,2.694103208533666916e+00
4.510000000000000000e+02,1.574522092274039053e+00
4.520000000000000000e+02,3.594848869554402082e+00
4.530000000000000000e+02,1.913048467008876763e+00
4.540000000000000000e+02,3.087086210910633177e+00
4.550000000000000000e+02,3.991554344783514452e+00
4.560000000000000000e+02,2.223585410263684281e+00
4.570000000000000000e+02,3.789487349611031952e+00
4.580000000000000000e+02,3.743177709075108606e+00
4.590000000000000000e+02,3.578125107541402894e+00
4.600000000000000000e+02,3.530950071829547454e+00
4.610000000000000000e+02,2.427887610027681831e+00
4.620000000000000000e+02,2.689509630102401516e+00
4.630000000000000000e+02,2.854357618613764913e+00
4.640000000000000000e+02,2.501894877514794224e+00
4.650000000000000000e+02,3.904809024695368169e+00
4.660000000000000000e+02,3.998339995217558673e+00
4.670000000000000000e+02,3.149387538620236349e+00
4.680000000000000000e+02,3.682532622458023930e+00
4.690000000000000000e+02,3.342720243186152018e+00
4.700000000000000000e+02,2.570838126344733965e+00
4.710000000000000000e+02,2.023356761611369681e+00
4.720000000000000000e+02,3.770511923742137839e+00
4.730000000000000000e+02,3.874310037025498588e+00
4.740000000000000000e+02,1.811152174652059799e+00
4.750000000000000000e+02,3.355586576858144099e+00
4.760000000000000000e+02,2.400114010961795330e+00
4.770000000000000000e+02,2.527847056198452513e+00
4.780000000000000000e+02,2.181156552049072328e+00
4.790000000000000000e+02,3.950090562854367882e+00
4.800000000000000000e+02,2.884790304228297408e+00
4.810000000000000000e+02,2.331872507562852803e+00
4.820000000000000000e+02,1.611304162643561799e+00
4.830000000000000000e+02,2.695791575405655394e+00
4.840000000000000000e+02,3.808548498298621965e+00
4.850000000000000000e+02,2.014159199635352504e+00
4.860000000000000000e+02,2.941703829251971491e+00
4.870000000000000000e+02,4.186164495715340550e+00
4.880000000000000000e+02,2.779663035942752103e+00
4.890000000000000000e+02,2.035568127300629193e+00
4.900000000000000000e+02,4.172897964493168743e+00
4.910000000000000000e+02,3.145271157004706275e+00
4.920000000000000000e+02,1.500740230841349110e+00
4.930000000000000000e+02,3.630741416444935421e+00
4.940000000000000000e+02,1.664815090918344342e+00
4.950000000000000000e+02,1.705507330805818400e+00
4.960000000000000000e+02,3.977637407931589486e+00
4.970000000000000000e+02,1.745720462025137643e+00
4.980000000000000000e+02,2.018320233195306290e+00
4.990000000000000000e+02,3.111234314291130065e+00
5.000000000000000000e+02,4.110633263663132198e+00
5.010000000000000000e+02,2.852556993651877981e+00
5.020000000000000000e+02,1.410032260991419761e+00
5.030000000000000000e+02,1.372686473757298575e+00
5.040000000000000000e+02,1.578924651969993320e+00
5.050000000000000000e+02,2.367725474383271411e+00
5.060000000000000000e+02,1.970813046465300644e+00
5.070000000000000000e+02,1.188765794317022895e+00
5.080000000000000000e+02,1.920550288916665904e+00
5.090000000000000000e+02,3.316762230754244811e+00
5.100000000000000000e+02,2.867141441977521410e+00
5.110000000000000000e+02,1.506386789322999409e+00
5.120000000000000000e+02,2.955596048921552921e+00
5.130000000000000000e+02,2.689334907483872605e+00
5.140000000000000000e+02,3.791224682040600147e+00
5.150000000000000000e+02,2.713362090688854700e+00
5.160000000000000000e+02,1.499130264952113212e+00
5.170000000000000000e+02,2.000875319232977567e+00
5.180000000000000000e+02,3.254325748988763145e+00
5.190000000000000000e+02,1.381766777782908351e+00
5.200000000000000000e+02,1.692236767204487791e+00
5.210000000000000000e+02,1.879058247262924919e+00
5.220000000000000000e+02,3.743402032393924106e+00
5.230000000000000000e+02,2.285972920292594690e+00
5.240000000000000000e+02,1.702053877795451919e+00
5.250000000000000000e+02,2.198724877673343236e+00
5.260000000000000000e+02,8.920440877790345446e-01
5.270000000000000000e+02,2.119401031787592871e+00
5.280000000000000000e+02,8.827189684700985639e-01
5.290000000000000000e+02,2.990894286695744420e+00
5.300000000000000000e+02,3.414331788950222712e+00
5.310000000000000000e+02,1.053167343232938036e+00
5.320000000000000000e+02,3.427504776817691390e+00
5.330000000000000000e+02,7.904950776213814922e-01
5.340000000000000000e+02,1.851431025568627264e+00
5.350000000000000000e+02,2.994908579379382374e+00
5.360000000000000000e+02,3.658404982139040751e+00
5.370000000000000000e+02,2.965517041770002749e+00
5.380000000000000000e+02,9.045902834183101593e-01
5.390000000000000000e+02,9.914620771060829174e-01
5.400000000000000000e+02,2.939502529914978624e+00
5.410000000000000000e+02,3.549754906227207130e+00
5.420000000000000000e+02,3.579881626308561327e+00
5.430000000000000000e+02,1.757363020329372638e+00
5.440000000000000000e+02,3.618320861139054045e+00
5.450000000000000000e+02,1.280331268413934076e+00
5.460000000000000000e+02,3.622822095716158763e+00
5.470000000000000000e+02,3.331046084456635636e+00
5.480000000000000000e+02,3.362060937791238491e+00
5.490000000000000000e+02,2.961105102942010792e+00
5.500000000000000000e+02,3.032616963763187012e+00
5.510000000000000000e+02,3.450308539842721345e+00
5.520000000000000000e+02,3.340639570464267294e+00
5.530000000000000000e+02,3.210973019133194217e+00
5.540000000000000000e+02,3.284066573077584206e+00
5.550000000000000000e+02,6.703948231094143395e-01
5.560000000000000000e+02,9.819295259546075849e-01
5.570000000000000000e+02,3.236055034740526359e+00
5.580000000000000000e+02,3.397282697003578988e+00
5.590000000000000000e+02,3.158631414764840439e+00
5.600000000000000000e+02,2.692296227610031512e+00
5.610000000000000000e+02,1.460066988542995992e+00
5.620000000000000000e+02,3.070524310046630845e+00
5.630000000000000000e+02,3.429066153364255687e+00
5.640000000000000000e+02,7.899547454586752782e-01
5.650000000000000000e+02,9.947584133032965070e-01
5.660000000000000000e+02,1.707514783018422522e+00
5.670000000000000000e+02,2.653595206311408994e+00
5.680000000000000000e+02,2.324306468770588996e+00
5.690000000000000000e+02,5.119458511047325633e-01
5.700000000000000000e+02,2.173976416999828576e+00
5.710000000000000000e+02,2.593451898366416319e+00
5.720000000000000000e+02,2.863222486538776757e+00
5.730000000000000000e+02,2.959959828746727251e+00
5.740000000000000000e+02,1.772835226283349996e+00
5.750000000000000000e+02,2.946834077808746066e+00
5.760000000000000000e+02,3.200913733260082328e+00
5.770000000000000000e+02,2.043892998736200450e+00
5.780000000000000000e+02,2.725756980986925981e+00
5.790000000000000000e+02,1.636326326001587894e+00
5.800000000000000000e+02,1.896117300098411507e+00
5.810000000000000000e+02,1.139708830392956562e+00
5.820000000000000000e+02,3.180621164191518080e+00
5.830000000000000000e+02,2.935209783793017557e+00
5.840000000000000000e+02,1.439475407457447620e+00
5.850000000000000000e+02,2.177119390642316077e+00
5.860000000000000000e+02,1.809519950476541128e+00
5.870000000000000000e+02,1.030515514530347509e+00
5.880000000000000000e+02,2.157725341185241952e+00
5.890000000000000000e+02,8.299693226458519923e-01
5.900000000000000000e+02,9.359126695169576182e-01
5.910000000000000000e+02,2.589796961882084858e+00
5.920000000000000000e+02,2.151781053325204418e+00
5.930000000000000000e+02,2.882838192392816801e+00
5.940000000000000000e+02,1.432577527067440348e+00
5.950000000000000000e+02,4.332761574561113660e-01
5.960000000000000000e+02,3.021405404247339721e+00
5.970000000000000000e+02,2.558572308918035443e+00
5.980000000000000000e+02,2.861164013330826261e+00
5.990000000000000000e+02,2.622799379879415582e+00
6.000000000000000000e+02,2.913106863059506058e+00
6.010000000000000000e+02,1.783333911184562082e+00
6.020000000000000000e+02,6.674326233029981292e-01
6.030000000000000000e+02,1.480310939750702603e+00
6.040000000000000000e+02,2.486190031131127132e+00
6.050000000000000000e+02,1.399625734614074801e+00
6.060000000000000000e+02,5.974898711852680844e-01
6.070000000000000000e+02,6.353533779026887540e-01
6.080000000000000000e+02,1.664904759976336246e+00
6.090000000000000000e+02,1.833559627621290433e+00
6.100000000000000000e+02,5.430885448816645811e-01
6.110000000000000000e+02,1.456256370939547740e+00
6.120000000000000000e+02,1.564161392699918052e+00
6.130000000000000000e+02,2.853530542374976608e+00
6.140000000000000000e+02,1.293163877824230479e+00
6.150000000000000000e+02,1.052434212034625061e+00
6.160000000000000000e+02,5.193090789898132664e-01
6.170000000000000000e+02,1.678540861346058843e+00
6.180000000000000000e+02,1.052960750446567673e+00
6.190000000000000000e+02,1.993327861472414586e+00
6.200000000000000000e+02,1.864693028971063260e+00
6.210000000000000000e+02,5.964251845243468964e-01
6.220000000000000000e+02,8.665463886576010299e-01
6.230000000000000000e+02,1.632928411082668285e+00
6.240000000000000000e+02,8.374087872838154034e-01
6.250000000000000000e+02,2.370804724999751922e+00
6.260000000000000000e+02,2.152678648667548877e+00
6.270000000000000000e+02,1.707275608617266016e+00
6.280000000000000000e+02,1.836135311768416933e+00
6.290000000000000000e+02,1.966863876911008502e+00
6.300000000000000000e+02,5.912283231380232040e-01
6.310000000000000000e+02,4.361388567229709246e-01
6.320000000000000000e+02,2.742233632556231981e+00
6.330000000000000000e+02,4.944468030945938786e-01
6.340000000000000000e+02,2.601170924736675882e+00
6.350000000000000000e+02,2.967218741612135169e+00
6.360000000000000000e+02,2.332091697609885106e+00
6.370000000000000000e+02,1.155117051235270198e+00
6.380000000000000000e+02,2.625397665040310358e+00
6.390000000000000000e+02,2.660292133532631720e+00
6.400000000000000000e+02,8.157660282058000201e-01
6.410000000000000000e+02,1.912816267842275542e+00
6.420000000000000000e+02,6.534420406377832169e-01
6.430000000000000000e+02,3.989217343477876043e-01
6.440000000000000000e+02,2.354536452527917767e+00
6.450000000000000000e+02,7.105459974456920236e-01
6.460000000000000000e+02,1.959656490873793899e+00
6.470000000000000000e+02,1.188147913757233498e+00
6.480000000000000000e+02,1.190044283177571938e+00
6.490000000000000000e+02,1.262098143624249769e+00
6.500000000000000000e+02,5.888400959912467592e-01
6.510000000000000000e+02,1.185285696486353624e+00
6.520000000000000000e+02,1.425165230273133909e+00
6.530000000000000000e+02,3.530244047751892045e-01
6.540000000000000000e+02,6.772399798847045238e-01
6.550000000000000000e+02,2.804782180131625946e+00
6.560000000000000000e+02,9.432224502124093857e-02
6.570000000000000000e+02,2.189774060491256891e-01
6.580000000000000000e+02,1.058211863842374312e+00
6.590000000000000000e+02,1.967110389346526045e+00
6.600000000000000000e+02,1.571361987697164286e+00
6.610000000000000000e+02,2.377973141128938206e+00
6.620000000000000000e+02,2.573984212294950336e+00
6.630000000000000000e+02,1.285876693168530149e+00
6.640000000000000000e+02,2.218096474297535092e+00
6.650000000000000000e+02,1.431880120814151836e+00
6.660000000000000000e+02,2.489015545041630251e+00
6.670000000000000000e+02,3.370238814616920986e-01
6.680000000000000000e+02,4.258059525152088631e-02
6.690000000000000000e+02,2.962954269324084677e+00
6.700000000000000000e+02,1.015856277552712683e+00
6.710000000000000000e+02,9.794986679718270528e-01
6.720000000000000000e+02,7.870980882669337264e-01
6.730000000000000000e+02,1.658387042354146246e+00
6.740000000000000000e+02,2.214772598697741568e+00
6.750000000000000000e+02,2.531780309674864782e+00
6.760000000000000000e+02,3.439476184599077335e-01
6.770000000000000000e+02,1.163369497723386159e+00
6.780000000000000000e+02,1.077606227129235705e+00
6.790000000000000000e+02,2.647573324900074354e+00
6.800000000000000000e+02,1.261680008099752559e-01
6.810000000000000000e+02,3.347064211693879798e-01
6.820000000000000000e+02,1.275393064957113243e+00
6.830000000000000000e+02,1.020236321339169500e-01
6.840000000000000000e+02,6.684119503648230376e-01
6.850000000000000000e+02,2.585345939223852252e+00
6.860000000000000000e+02,2.071068161025711341e+00
6.870000000000000000e+02,6.190410620033636596e-02
6.880000000000000000e+02,2.992433978343255419e+00
6.890000000000000000e+02,1.295880806667596419e-01
6.900000000000000000e+02,5.030303172213852481e-01
6.910000000000000000e+02,2.187183471371787036e+00
6.920000000000000000e+02,1.476830598932629135e+00
6.930000000000000000e+02,1.723375984900796354e+00
6.940000000000000000e+02,6.865975647152445793e-01
6.950000000000000000e+02,2.037122563168681122e+00
6.960000000000000000e+02,1.597090842949747458e+00
6.970000000000000000e+02,9.990101129421026238e-01
6.980000000000000000e+02,5.870300067987651582e-01
6.990000000000000000e+02,1.014075018395064642e+00
7.000000000000000000e+02,2.378229356972906050e+00
7.010000000000000000e+02,2.458906516274539822e+00
7.020000000000000000e+02,1.164659515290364933e+00
7.030000000000000000e+02,1.049138716143909189e+00
7.040000000000000000e+02,8.096267715448435265e-01
7.050000000000000000e+02,9.559705214844120835e-01
7.060000000000000000e+02,2.783853529032617846e+00
7.070000000000000000e+02,2.639412196857954473e+00
7.080000000000000000e+02,5.274225607489744228e-01
7.090000000000000000e+02,1.614228186342416160e+00
7.100000000000000000e+02,2.308417336277126530e+00
7.110000000000000000e+02,1.374301241463904644e+00
7.120000000000000000e+02,3.829348945704759144e-01
7.130000000000000000e+02,1.372522396863776306e+00
7.140000000000000000e+02,1.337039767429427206e+00
7.150000000000000000e+02,2.754888666296629651e+00
7.160000000000000000e+02,2.548913767049072465e-01
7.170000000000000000e+02,2.015986589615247127e+00
7.180000000000000000e+02,8.660972442140156824e-01
7.190000000000000000e+02,2.638627461230576010e+00
7.200000000000000000e+02,2.382237779782577558e+00
7.210000000000000000e+02,2.948303339080985408e-01
7.220000000000000000e+02,2.091130959345414375e+00
7.230000000000000000e+02,2.877198288120235592e+00
7.240000000000000000e+02,7.289273435906043486e-02
7.250000000000000000e+02,4.069524021999620378e-01
7.260000000000000000e+02,6.880917083933888456e-01
7.270000000000000000e+02,1.975955843703616432e+00
7.280000000000000000e+02,1.230126212709194089e+00
7.290000000000000000e+02,2.599110400990144676e+00
7.300000000000000000e+02,2.013488051570739401e+00
7.310000000000000000e+02,1.986963046188161774e+00
7.320000000000000000e+02,1.895195131045100956e+00
7.330000000000000000e+02,2.750713629029661433e+00
7.340000000000000000e+02,2.240538606066382332e+00
7.350000000000000000e+02,2.023139234760794047e-01
7.360000000000000000e+02,1.884653203631242890e+00
7.370000000000000000e+02,2.481029575161010303e+00
7.380000000000000000e+02,1.370838416863547460e+00
7.390000000000000000e+02,1.564177637294875023e+00
7.400000000000000000e+02,1.966038184321444282e+00
7.410000000000000000e+02,1.045985117976419909e+00
7.420000000000000000e+02,1.226687020979143838e+00
7.430000000000000000e+02,2.229405223349597343e+00
7.440000000000000000e+02,1.990235084627620443e+00
7.450000000000000000e+02,1.890732683618371768e+00
7.460000000000000000e+02,2.066223542904862764e+00
7.470000000000000000e+02,2.753325744774689277e+00
7.480000000000000000e+02,2.737338966354260883e+00
7.490000000000000000e+02,1.852048522147757170e+00
7.500000000000000000e+02,7.648207019735286938e-01
