# Wavelength, Absorbance
3.260000000000000000e+02,3.531264406656220878e+00
3.270000000000000000e+02,3.885737591441358330e+00
3.280000000000000000e+02,2.802458897374826563e+00
3.290000000000000000e+02,4.747673510012486275e+00
3.300000000000000000e+02,1.786857493254240925e+00
3.310000000000000000e+02,4.246398152325580710e+00
3.320000000000000000e+02,3.200184440112955997e+00
3.330000000000000000e+02,4.209957568654724369e+00
3.340000000000000000e+02,2.760019082988367956e+00
3.350000000000000000e+02,4.063623744542457672e+00
3.360000000000000000e+02,3.269378952644736103e+00
3.370000000000000000e+02,3.774787793288368221e+00
3.380000000000000000e+02,2.675946061456135894e+00
3.390000000000000000e+02,3.221732609015203863e+00
3.400000000000000000e+02,1.705580556257323854e+00
3.410000000000000000e+02,2.124388144622006536e+00
3.420000000000000000e+02,1.141864364929552789e+00
3.430000000000000000e+02,3.309823804540889647e+00
3.440000000000000000e+02,2.056133897074399641e+00
3.450000000000000000e+02,1.799435219065351088e+00
3.460000000000000000e+02,1.704992734196390192e+00
3.470000000000000000e+02,3.310640389142416318e+00
3.480000000000000000e+02,3.435140016736759172e+00
3.490000000000000000e+02,3.146206432072908843e+00
3.500000000000000000e+02,1.129596555767492294e+00
3.510000000000000000e+02,2.625093652811477885e+00
3.520000000000000000e+02,1.862301815761354229e+00
3.530000000000000000e+02,1.534652502443050848e+00
3.540000000000000000e+02,2.751411822857572798e+00
3.550000000000000000e+02,3.260339310129010126e+00
3.560000000000000000e+02,2.983318970805531656e+00
3.570000000000000000e+02,1.841351107347003246e+00
3.580000000000000000e+02,1.053116490990376519e+00
3.590000000000000000e+02,1.933318619576507302e+00
3.600000000000000000e+02,1.716732001654532436e+00
3.610000000000000000e+02,2.114206107043173688e+00
3.620000000000000000e+02,1.968639088626494171e+00
3.630000000000000000e+02,1.788618735398939785e+00
3.640000000000000000e+02,5.542714397701948847e-01
3.650000000000000000e+02,3.014614688361527239e+00
3.660000000000000000e+02,4.547403179618954572e-01
3.670000000000000000e+02,1.612419339415090747e+00
3.680000000000000000e+02,1.988553144302727560e+00
3.690000000000000000e+02,1.933673959756000205e+00
3.700000000000000000e+02,2.512495855671353695e+00
3.710000000000000000e+02,2.100679284214812981e+00
3.720000000000000000e+02,3.315000754948269623e-01
3.730000000000000000e+02,2.430598592703156591e+00
3.740000000000000000e+02,1.085686219661844198e+00
3.750000000000000000e+02,3.220124993012174919e+00
3.760000000000000000e+02,2.073292654520761946e+00
3.770000000000000000e+02,1.410749208937569499e+00
3.780000000000000000e+02,2.963050920419680878e+00
3.790000000000000000e+02,2.644893102500535331e+00
3.800000000000000000e+02,1.599263554345332405e+00
3.810000000000000000e+02,2.113869980748039445e+00
3.820000000000000000e+02,4.947076331239064206e-01
3.830000000000000000e+02,4.829518252620977337e-01
3.840000000000000000e+02,3.224063265830367619e+00
3.850000000000000000e+02,1.928064018818613556e+00
3.860000000000000000e+02,2.704812905508250154e+00
3.870000000000000000e+02,1.052338247451596542e+00
3.880000000000000000e+02,2.891373897744174304e+00
3.890000000000000000e+02,1.291356943798324997e+00
3.900000000000000000e+02,1.748565992852201045e+00
3.910000000000000000e+02,1.589829711032845649e+00
3.920000000000000000e+02,8.064025390469857779e-01
3.930000000000000000e+02,5.964833826530639982e-01
3.940000000000000000e+02,3.019821255122198345e+00
3.950000000000000000e+02,5.884980801268069328e-01
3.960000000000000000e+02,3.188141067409813623e+00
3.970000000000000000e+02,2.972566282773871027e+00
3.980000000000000000e+02,1.819287228681722102e+00
3.990000000000000000e+02,3.002164247060958413e+00
4.000000000000000000e+02,2.449021691286002333e+00
4.010000000000000000e+02,1.071283084319960333e+00
4.020000000000000000e+02,1.026065562562123112e+00
4.030000000000000000e+02,3.268810359153870859e+00
4.040000000000000000e+02,1.930484810638807947e+00
4.050000000000000000e+02,1.861406914294701398e+00
4.060000000000000000e+02,1.313816014882216887e+00
4.070000000000000000e+02,1.486550351478501675e+00
4.080000000000000000e+02,1.045027105796230149e+00
4.090000000000000000e+02,2.878340694176101167e+00
4.100000000000000000e+02,3.542827448957505343e+00
4.110000000000000000e+02,3.256470703280735179e+00
4.120000000000000000e+02,2.809938001969172205e+00
4.130000000000000000e+02,2.805731930806881991e+00
4.140000000000000000e+02,2.298971748825177297e+00
4.150000000000000000e+02,2.380951670312132951e+00
4.160000000000000000e+02,1.613645869862103011e+00
4.170000000000000000e+02,3.278739511521780337e+00
4.180000000000000000e+02,9.650461715960430009e-01
4.190000000000000000e+02,2.201365658881232701e+00
4.200000000000000000e+02,1.726390512462362636e+00
4.210000000000000000e+02,2.815281881798246566e+00
4.220000000000000000e+02,3.654159800824409832e+00
4.230000000000000000e+02,2.520584169227481297e+00
4.240000000000000000e+02,1.541404305245620332e+00
4.250000000000000000e+02,3.212804376582726107e+00
4.260000000000000000e+02,3.030136391586941258e+00
4.270000000000000000e+02,9.358029499703135468e-01
4.280000000000000000e+02,3.181528654194523131e+00
4.290000000000000000e+02,3.431722429259981499e+00
4.300000000000000000e+02,2.655218123421340337e+00
4.310000000000000000e+02,3.184920284841878058e+00
4.320000000000000000e+02,3.804225285788001898e+00
4.330000000000000000e+02,3.299071260930428906e+00
4.340000000000000000e+02,1.876440439108781222e+00
4.350000000000000000e+02,9.599865758039215491e-01
4.360000000000000000e+02,2.228177578926284319e+00
4.370000000000000000e+02,1.594231431140414212e+00
4.380000000000000000e+02,1.497196317558534107e+00
4.390000000000000000e+02,1.421200939185393697e+00
4.400000000000000000e+02,1.027308093042123449e+00
4.410000000000000000e+02,2.071538170766079823e+00
4.420000000000000000e+02,2.993712436546949185e+00
4.430000000000000000e+02,3.718017327882576772e+00
4.440000000000000000e+02,3.972598946035006851e+00
4.450000000000000000e+02,3.020906739874557267e+00
4.460000000000000000e+02,2.192599430191604082e+00
4.470000000000000000e+02,2.679313983748730088e+00
4.480000000000000000e+02,3.954991900088135282e+00
4.490000000000000000e+02,3.386188615559220239e+00
4.500000000000000000e+02,1.325395343583548380e+00
4.510000000000000000e+02,2.011973969906822202e+00
4.520000000000000000e+02,2.296040841076926409e+00
4.530000000000000000e+02,2.050033525882910990e+00
4.540000000000000000e+02,3.369759869297533683e+00
4.550000000000000000e+02,2.147067045577069955e+00
4.560000000000000000e+02,3.277137607170318212e+00
4.570000000000000000e+02,2.010136821039846033e+00
4.580000000000000000e+02,1.321135827277847063e+00
4.590000000000000000e+02,3.486808504737360703e+00
4.600000000000000000e+02,1.784171082741476289e+00
4.610000000000000000e+02,2.637310041383288617e+00
4.620000000000000000e+02,2.082068374180511494e+00
4.630000000000000000e+02,1.604775471421419741e+00
4.640000000000000000e+02,1.455479350107571346e+00
4.650000000000000000e+02,1.735852841349218023e+00
4.660000000000000000e+02,1.795176195216950266e+00
4.670000000000000000e+02,1.584375113169490312e+00
4.680000000000000000e+02,3.463233019846252425e+00
4.690000000000000000e+02,2.521853620031755394e+00
4.700000000000000000e+02,2.580660739385832514e+00
4.710000000000000000e+02,2.859087576627699523e+00
4.720000000000000000e+02,2.680546131683558819e+00
4.730000000000000000e+02,3.288704873640059922e+00
4.740000000000000000e+02,2.154066867797216567e+00
4.750000000000000000e+02,3.694218168703629956e+00
4.760000000000000000e+02,1.872537802563758902e+00
4.770000000000000000e+02,2.760979376311485822e+00
4.780000000000000000e+02,2.729957259733252428e+00
4.790000000000000000e+02,1.557473828363826751e+00
4.800000000000000000e+02,3.265759134176501099e+00
4.810000000000000000e+02,2.916325867648202674e+00
4.820000000000000000e+02,2.642009609544715865e+00
4.830000000000000000e+02,3.037064101419721496e+00
4.840000000000000000e+02,1.679767967728708511e+00
4.850000000000000000e+02,2.668910992505710844e+00
4.860000000000000000e+02,3.956215720386971668e+00
4.870000000000000000e+02,1.413059977153413804e+00
4.880000000000000000e+02,3.556428456640514213e+00
4.890000000000000000e+02,3.426242926148400869e+00
4.900000000000000000e+02,1.270659347568183328e+00
4.910000000000000000e+02,1.567383497038244311e+00
4.920000000000000000e+02,1.883709836480500055e+00
4.930000000000000000e+02,2.160746489252153069e+00
4.940000000000000000e+02,3.047396382793146508e+00
4.950000000000000000e+02,3.691224448896105237e+00
4.960000000000000000e+02,2.996885303541768408e+00
4.970000000000000000e+02,3.634210454742912155e+00
4.980000000000000000e+02,2.519827096375902631e+00
4.990000000000000000e+02,1.685327355440411345e+00
5.000000000000000000e+02,2.882618314052223241e+00
5.010000000000000000e+02,2.514296251915776104e+00
5.020000000000000000e+02,2.943914665375131801e+00
5.030000000000000000e+02,1.534832738213836034e+00
5.040000000000000000e+02,3.160235123663617252e+00
5.050000000000000000e+02,2.474024093464398444e+00
5.060000000000000000e+02,2.798653491928734027e+00
5.070000000000000000e+02,3.238935608281122036e+00
5.080000000000000000e+02,3.451311722361980916e+00
5.090000000000000000e+02,1.998819883289451482e+00
5.100000000000000000e+02,2.288244146734440321e+00
5.110000000000000000e+02,3.485109599470895159e+00
5.120000000000000000e+02,3.621747913787395134e+00
5.130000000000000000e+02,2.775530590448922474e+00
5.140000000000000000e+02,2.876286564920094602e+00
5.150000000000000000e+02,3.616555051214869643e+00
5.160000000000000000e+02,2.864308280348203617e+00
5.170000000000000000e+02,3.276533569115635203e+00
5.180000000000000000e+02,2.618674762884250828e+00
5.190000000000000000e+02,3.282647879037289940e+00
5.200000000000000000e+02,1.105703657396652329e+00
5.210000000000000000e+02,1.440682321146934175e+00
5.220000000000000000e+02,2.134186518056183868e+00
5.230000000000000000e+02,1.189721216588653707e+00
5.240000000000000000e+02,2.890895153265815587e+00
5.250000000000000000e+02,1.576148283966308128e+00
5.260000000000000000e+02,1.687896539871965196e+00
5.270000000000000000e+02,2.353845568004789612e+00
5.280000000000000000e+02,3.585270824947300650e+00
5.290000000000000000e+02,2.019182410226225244e+00
5.300000000000000000e+02,3.119448215833363403e+00
5.310000000000000000e+02,3.704684052948592932e+00
5.320000000000000000e+02,3.475101809305824574e+00
5.330000000000000000e+02,2.209553444744433381e+00
5.340000000000000000e+02,3.750114826205027008e+00
5.350000000000000000e+02,3.451473641173933515e+00
5.360000000000000000e+02,3.166259548758151965e+00
5.370000000000000000e+02,3.614356202552574615e+00
5.380000000000000000e+02,9.291443931435895420e-01
5.390000000000000000e+02,1.961025963500500513e+00
5.400000000000000000e+02,3.072842949128391066e+00
5.410000000000000000e+02,1.746593153505437312e+00
5.420000000000000000e+02,1.375524292045018138e+00
5.430000000000000000e+02,3.087098712398282263e+00
5.440000000000000000e+02,1.430202433619391922e+00
5.450000000000000000e+02,2.663385869832009867e+00
5.460000000000000000e+02,3.528106792226911814e+00
5.470000000000000000e+02,1.632561768078124143e+00
5.480000000000000000e+02,2.994295071240797856e+00
5.490000000000000000e+02,1.731519380283642828e+00
5.500000000000000000e+02,1.424981327641545725e+00
5.510000000000000000e+02,1.244500733915907098e+00
5.520000000000000000e+02,3.027602102922251959e+00
5.530000000000000000e+02,2.482566835157054896e+00
5.540000000000000000e+02,1.446366575262659104e+00
5.550000000000000000e+02,2.325844406092555161e+00
5.560000000000000000e+02,1.770307015424653851e+00
5.570000000000000000e+02,3.013670729079593880e+00
5.580000000000000000e+02,2.885686927423507964e+00
5.590000000000000000e+02,1.924546572997594573e+00
5.600000000000000000e+02,3.099318328274180967e+00
5.610000000000000000e+02,2.575988948752799601e+00
5.620000000000000000e+02,1.223473422659988152e+00
5.630000000000000000e+02,2.489389962505482501e+00
5.640000000000000000e+02,1.497245143108696830e+00
5.650000000000000000e+02,1.126121022050624587e+00
5.660000000000000000e+02,2.978934777437940884e+00
5.670000000000000000e+02,3.242351834282001910e+00
5.680000000000000000e+02,2.283671590330001333e+00
5.690000000000000000e+02,2.145664415111641965e+00
5.700000000000000000e+02,8.118454035748327025e-01
5.710000000000000000e+02,1.781762863465536917e+00
5.720000000000000000e+02,1.423973956057371204e+00
5.730000000000000000e+02,1.072420058693395184e+00
5.740000000000000000e+02,2.011895421938030726e+00
5.750000000000000000e+02,9.879019982557516455e-01
5.760000000000000000e+02,1.481744586198642466e+00
5.770000000000000000e+02,5.127037530391651554e-01
5.780000000000000000e+02,2.472050575474260548e+00
5.790000000000000000e+02,5.383266679123013265e-01
5.800000000000000000e+02,2.360924490902180484e+00
5.810000000000000000e+02,2.401708681277338719e+00
5.820000000000000000e+02,2.625474491220042506e+00
5.830000000000000000e+02,2.837587683570266694e+00
5.840000000000000000e+02,1.540650241069135173e+00
5.850000000000000000e+02,2.623893952783092232e+00
5.860000000000000000e+02,3.207720944604054658e+00
5.870000000000000000e+02,1.348586050326426422e+00
5.880000000000000000e+02,2.670554765895737148e+00
5.890000000000000000e+02,1.157453371613929693e+00
5.900000000000000000e+02,6.780380161847117115e-01
5.910000000000000000e+02,2.837576432123015024e+00
5.920000000000000000e+02,1.679852906743008356e+00
5.930000000000000000e+02,2.987942093492898188e+00
5.940000000000000000e+02,6.534251692886088314e-01
5.950000000000000000e+02,1.593853434121302648e+00
5.960000000000000000e+02,3.158951206117402322e+00
5.970000000000000000e+02,2.463729961932104584e-01
5.980000000000000000e+02,3.046109567452244704e+00
5.990000000000000000e+02,2.068104100297302406e+00
6.000000000000000000e+02,1.397576331825122642e+00
6.010000000000000000e+02,1.137299699385736274e+00
6.020000000000000000e+02,1.299367084518312065e+00
6.030000000000000000e+02,3.137623373100095203e-01
6.040000000000000000e+02,2.021565968814376113e+00
6.050000000000000000e+02,2.844411395022327316e+00
6.060000000000000000e+02,2.439818759025537964e-01
6.070000000000000000e+02,1.910787463647903583e-01
6.080000000000000000e+02,1.818834954702666984e+00
6.090000000000000000e+02,1.905262917571775683e+00
6.100000000000000000e+02,9.691019754457098623e-01
6.110000000000000000e+02,1.418718834438293941e+00
6.120000000000000000e+02,1.670886043715518854e+00
6.130000000000000000e+02,8.271498284109949362e-01
6.140000000000000000e+02,2.573560180415838783e+00
6.150000000000000000e+02,2.864726726925897804e+00
6.160000000000000000e+02,2.496327893707933399e+00
6.170000000000000000e+02,2.491650371741684467e+00
6.180000000000000000e+02,6.044449560115272568e-01
6.190000000000000000e+02,8.030913073171943584e-01
6.200000000000000000e+02,2.939317496686339126e+00
6.210000000000000000e+02,2.377799106631974801e+00
6.220000000000000000e+02,1.273590602609307787e+00
6.230000000000000000e+02,2.427177715549708736e+00
6.240000000000000000e+02,5.495877260095315409e-01
6.250000000000000000e+02,2.382203175623800018e+00
6.260000000000000000e+02,1.179991168403418111e+00
6.270000000000000000e+02,8.995700039709253470e-01
6.280000000000000000e+02,1.417179932673388265e+00
6.290000000000000000e+02,1.466648009884407022e+00
6.300000000000000000e+02,3.589783283632037580e-01
6.310000000000000000e+02,1.066793529643188299e+00
6.320000000000000000e+02,1.177927958006542042e+00
6.330000000000000000e+02,1.166533718823240084e+00
6.340000000000000000e+02,2.104156602331611836e+00
6.350000000000000000e+02,1.613089319993900705e+00
6.360000000000000000e+02,2.404029672658896999e+00
6.370000000000000000e+02,1.432768496431984895e+00
6.380000000000000000e+02,1.828317914626006679e+00
6.390000000000000000e+02,2.483118170279672743e+00
6.400000000000000000e+02,2.990034052037221279e+00
6.410000000000000000e+02,2.952888038009159555e+00
6.420000000000000000e+02,1.777533962372344067e+00
6.430000000000000000e+02,2.587125089497732122e-01
6.440000000000000000e+02,1.719817260452810581e+00
6.450000000000000000e+02,2.819089624029432528e+00
6.460000000000000000e+02,3.034862705997052768e+00
6.470000000000000000e+02,8.436535236147784111e-01
6.480000000000000000e+02,1.311805034054079222e+00
6.490000000000000000e+02,7.368822126310468068e-01
6.500000000000000000e+02,8.744215376189499178e-01
6.510000000000000000e+02,8.752939950517537593e-01
6.520000000000000000e+02,1.644325038604447453e+00
6.530000000000000000e+02,2.513223525988818707e+00
6.540000000000000000e+02,1.485549230978256308e+00
6.550000000000000000e+02,2.059875894558937492e+00
6.560000000000000000e+02,1.467280675372084175e+00
6.570000000000000000e+02,1.321086810731417316e+00
6.580000000000000000e+02,1.264767473534414988e+00
6.590000000000000000e+02,1.628079063777262192e+00
6.600000000000000000e+02,4.722083068809936335e-01
6.610000000000000000e+02,3.015414742282821248e+00
6.620000000000000000e+02,9.392856025191487213e-01
6.630000000000000000e+02,2.288802594673041035e+00
6.640000000000000000e+02,1.929252461920181738e-01
6.650000000000000000e+02,1.997637416144727895e+00
6.660000000000000000e+02,2.820078620704439043e+00
6.670000000000000000e+02,1.649965313784887311e+00
6.680000000000000000e+02,5.863007979562281924e-02
6.690000000000000000e+02,1.561992613741024938e+00
6.700000000000000000e+02,1.546074321727223699e+00
6.710000000000000000e+02,1.270006687213524055e+00
6.720000000000000000e+02,1.844916619505088118e+00
6.730000000000000000e+02,1.727577534851466812e+00
6.740000000000000000e+02,1.756675440904724717e+00
6.750000000000000000e+02,2.076179067055844651e+00
6.760000000000000000e+02,1.363319499538836244e+00
6.770000000000000000e+02,2.201755498506036357e+00
6.780000000000000000e+02,1.672247515589582845e+00
6.790000000000000000e+02,3.954419982442085590e-01
6.800000000000000000e+02,2.184094793658808431e+00
6.810000000000000000e+02,5.838399209613479579e-01
6.820000000000000000e+02,1.318967716526112888e+00
6.830000000000000000e+02,1.403421074189716622e+00
6.840000000000000000e+02,2.642918872428695387e+00
6.850000000000000000e+02,2.461938526165571295e-01
6.860000000000000000e+02,1.740611162295083503e+00
6.870000000000000000e+02,5.691978882154005159e-01
6.880000000000000000e+02,2.488494623177517351e+00
6.890000000000000000e+02,6.951927096498641268e-01
6.900000000000000000e+02,1.495737839605231212e+00
6.910000000000000000e+02,2.906786403899955573e+00
6.920000000000000000e+02,1.513536277711821310e+00
6.930000000000000000e+02,2.534913796135847441e+00
6.940000000000000000e+02,2.970882496531031425e+00
6.950000000000000000e+02,1.085309812771683147e+00
6.960000000000000000e+02,2.539369451814122769e+00
6.970000000000000000e+02,2.250563539575202832e+00
6.980000000000000000e+02,1.385941460971230610e-01
6.990000000000000000e+02,2.682512357965204153e+00
7.000000000000000000e+02,1.342399007576684067e+00
7.010000000000000000e+02,3.766354128056780270e-01
7.020000000000000000e+02,1.932403457283467185e+00
7.030000000000000000e+02,1.569985610270217213e+00
7.040000000000000000e+02,2.168037092632127738e+00
7.050000000000000000e+02,1.037427225203152892e+00
7.060000000000000000e+02,2.373668630267173008e+00
7.070000000000000000e+02,2.896369103931614841e+00
7.080000000000000000e+02,1.529136321733064019e+00
7.090000000000000000e+02,1.376507924255990556e+00
7.100000000000000000e+02,3.671259999048510636e-01
7.110000000000000000e+02,3.859111526230354361e-01
7.120000000000000000e+02,3.724586473298278078e-01
7.130000000000000000e+02,1.756980868435942478e+00
7.140000000000000000e+02,1.285440551114198859e+00
7.150000000000000000e+02,2.360587886295161031e+00
7.160000000000000000e+02,1.024661014631412348e+00
7.170000000000000000e+02,2.948838556127030497e+00
7.180000000000000000e+02,1.946252003907422257e+00
7.190000000000000000e+02,8.422480228797016855e-01
7.200000000000000000e+02,5.115712585846705629e-01
7.210000000000000000e+02,1.283022013824540286e+00
7.220000000000000000e+02,1.566408094679710983e+00
7.230000000000000000e+02,2.072935731926611513e+00
7.240000000000000000e+02,1.667743085115099166e+00
7.250000000000000000e+02,1.224510253083322064e+00
7.260000000000000000e+02,2.285556645423682198e+00
7.270000000000000000e+02,2.331592476405834613e-02
7.280000000000000000e+02,6.436934630659080225e-01
7.290000000000000000e+02,1.831464771789356183e+00
7.300000000000000000e+02,2.165396208161838310e+00
7.310000000000000000e+02,1.988109794659977281e+00
7.320000000000000000e+02,1.753332458685845086e-01
7.330000000000000000e+02,9.574036957797703584e-01
7.340000000000000000e+02,1.695844950470144719e+00
7.350000000000000000e+02,5.532444934165653416e-01
7.360000000000000000e+02,7.281564060715071118e-01
7.370000000000000000e+02,2.877859186032087013e+00
7.380000000000000000e+02,2.141097593450584036e+00
7.390000000000000000e+02,2.607642226368376837e-01
7.400000000000000000e+02,1.873758086962781233e+00
7.410000000000000000e+02,9.083119002097746197e-02
7.420000000000000000e+02,2.575063167049647550e+00
7.430000000000000000e+02,1.743095422403003747e+00
7.440000000000000000e+02,6.826083701044197705e-01
7.450000000000000000e+02,2.959003811351688940e-02
7.460000000000000000e+02,-3.268891421758225724e-02
7.470000000000000000e+02,1.742777166082275730e+00
7.480000000000000000e+02,8.823770235475781876e-01
7.490000000000000000e+02,2.580963715501438660e-01
7.500000000000000000e+02,1.880865586040278314e+00
