# Wavelength, Absorbance
4.560000000000000000e+02,3.998710294571681700e+00
4.570000000000000000e+02,2.935913801089959918e+00
4.580000000000000000e+02,3.008687547401496243e+00
4.590000000000000000e+02,1.455917476238795638e+00
4.600000000000000000e+02,2.374070346491518713e+00
4.610000000000000000e+02,2.414590878464466073e+00
4.620000000000000000e+02,2.709497482478170127e+00
4.630000000000000000e+02,3.565728798024192514e+00
4.640000000000000000e+02,3.211968744340598647e+00
4.650000000000000000e+02,3.841547763528327053e+00
4.660000000000000000e+02,3.296469608712581767e+00
4.670000000000000000e+02,2.188872574919976888e+00
4.680000000000000000e+02,2.747357833139024486e+00
4.690000000000000000e+02,4.091338854698222782e+00
4.700000000000000000e+02,2.302469426690012533e+00
4.710000000000000000e+02,4.101699204357101891e+00
4.720000000000000000e+02,1.876546641616232414e+00
4.730000000000000000e+02,1.465881417621538674e+00
4.740000000000000000e+02,2.206721683568940051e+00
4.750000000000000000e+02,3.019870053274794408e+00
4.760000000000000000e+02,2.615398295579719257e+00
4.770000000000000000e+02,3.703937684197939006e+00
4.780000000000000000e+02,4.198836764348230055e+00
4.790000000000000000e+02,2.428641393798020687e+00
4.800000000000000000e+02,3.057757162829779496e+00
4.810000000000000000e+02,1.927589908907681782e+00
4.820000000000000000e+02,2.324574762934049854e+00
4.830000000000000000e+02,1.738691664495196632e+00
4.840000000000000000e+02,3.370873690071139350e+00
4.850000000000000000e+02,2.668351778119278261e+00
4.860000000000000000e+02,1.613275159021263283e+00
4.870000000000000000e+02,2.091862126972654501e+00
4.880000000000000000e+02,2.856864506278810723e+00
4.890000000000000000e+02,4.057144804247164949e+00
4.900000000000000000e+02,1.372853851262255898e+00
4.910000000000000000e+02,3.533619907128815463e+00
4.920000000000000000e+02,1.990307580810941612e+00
4.930000000000000000e+02,3.112402274037555649e+00
4.940000000000000000e+02,1.192873284007862189e+00
4.950000000000000000e+02,3.090746618769053100e+00
4.960000000000000000e+02,1.917755315562439389e+00
4.970000000000000000e+02,2.257067705975771776e+00
4.980000000000000000e+02,4.168753265169176103e+00
4.990000000000000000e+02,1.247928353022845771e+00
5.000000000000000000e+02,3.197217534754345003e+00
5.010000000000000000e+02,4.126968084387685920e+00
5.020000000000000000e+02,3.116080193486914673e+00
5.030000000000000000e+02,2.677028533145678679e+00
5.040000000000000000e+02,1.709849099317921173e+00
5.050000000000000000e+02,1.324501468915560753e+00
5.060000000000000000e+02,1.765622595999392530e+00
5.070000000000000000e+02,2.876471684361859626e+00
5.080000000000000000e+02,1.995622930478165191e+00
5.090000000000000000e+02,1.454814972480724666e+00
5.100000000000000000e+02,1.432980204103639021e+00
5.110000000000000000e+02,3.918320241718325381e+00
5.120000000000000000e+02,3.022241449014301473e+00
5.130000000000000000e+02,1.674437336276099586e+00
5.140000000000000000e+02,3.316577329165569576e+00
5.150000000000000000e+02,1.871800556155009065e+00
5.160000000000000000e+02,1.024821563802766455e+00
5.170000000000000000e+02,1.583302288925719115e+00
5.180000000000000000e+02,1.069557241729521158e+00
5.190000000000000000e+02,2.835999562298765042e+00
5.200000000000000000e+02,2.808638517731018691e+00
5.210000000000000000e+02,3.659099941453152205e+00
5.220000000000000000e+02,1.927725422552843071e+00
5.230000000000000000e+02,3.128983801103371931e+00
5.240000000000000000e+02,3.041875078660067455e+00
5.250000000000000000e+02,3.864869598277329565e+00
5.260000000000000000e+02,3.645514590290950707e+00
5.270000000000000000e+02,1.240247145611045543e+00
5.280000000000000000e+02,2.780503688712517185e+00
5.290000000000000000e+02,2.826250959710260524e+00
5.300000000000000000e+02,2.782597144315518634e+00
5.310000000000000000e+02,1.053554375044281954e+00
5.320000000000000000e+02,3.324777344954429559e+00
5.330000000000000000e+02,1.976547082236462582e+00
5.340000000000000000e+02,3.440561421863526981e+00
5.350000000000000000e+02,2.564476578062413470e+00
5.360000000000000000e+02,1.201464684552101092e+00
5.370000000000000000e+02,1.632080631314547059e+00
5.380000000000000000e+02,2.270649947595008378e+00
5.390000000000000000e+02,1.984922163218803437e+00
5.400000000000000000e+02,2.840325248533141167e+00
5.410000000000000000e+02,3.335172093889151590e+00
5.420000000000000000e+02,1.695253525876128542e+00
5.430000000000000000e+02,2.179511308210452469e+00
5.440000000000000000e+02,3.616647781463663058e+00
5.450000000000000000e+02,1.074547350672671264e+00
5.460000000000000000e+02,1.115300524138423732e+00
5.470000000000000000e+02,3.372810588976509205e+00
5.480000000000000000e+02,2.855792643823177990e+00
5.490000000000000000e+02,3.089786673799007399e+00
5.500000000000000000e+02,2.101504837555162375e+00
5.510000000000000000e+02,1.445295511119734977e+00
5.520000000000000000e+02,3.090431551232535323e+00
5.530000000000000000e+02,2.934971874226564914e+00
5.540000000000000000e+02,9.153589266723349827e-01
5.550000000000000000e+02,2.247699781867300128e+00
5.560000000000000000e+02,3.329169316590860017e+00
5.570000000000000000e+02,2.861333547315061843e+00
5.580000000000000000e+02,2.511971900939520275e+00
5.590000000000000000e+02,2.908784303345214095e+00
5.600000000000000000e+02,3.244658893848572312e+00
5.610000000000000000e+02,8.319527033919811299e-01
5.620000000000000000e+02,1.988993426428856459e+00
5.630000000000000000e+02,1.970398012286465494e+00
5.640000000000000000e+02,2.514155663320469358e+00
5.650000000000000000e+02,5.866005543392169841e-01
5.660000000000000000e+02,1.825532003064213038e+00
5.670000000000000000e+02,3.403036182178855285e+00
5.680000000000000000e+02,8.457258807770162701e-01
5.690000000000000000e+02,2.230430981027574866e+00
5.700000000000000000e+02,5.616384939824613509e-01
5.710000000000000000e+02,2.747780582131324145e+00
5.720000000000000000e+02,2.145474804824291315e+00
5.730000000000000000e+02,1.838433529132578848e+00
5.740000000000000000e+02,3.203391301967089433e+00
5.750000000000000000e+02,1.535597456621743184e+00
5.760000000000000000e+02,6.825707858421946606e-01
5.770000000000000000e+02,6.186160187916529551e-01
5.780000000000000000e+02,1.210904596080637052e+00
5.790000000000000000e+02,1.334294845425553433e+00
5.800000000000000000e+02,1.013095621897480925e+00
5.810000000000000000e+02,2.269511392337083322e+00
5.820000000000000000e+02,2.041026340499167979e+00
5.830000000000000000e+02,3.843869080691608153e-01
5.840000000000000000e+02,1.352208188955595913e+00
5.850000000000000000e+02,6.329254031153118687e-01
5.860000000000000000e+02,1.992494309538856978e+00
5.870000000000000000e+02,1.873463039512779815e+00
5.880000000000000000e+02,9.461753643496070287e-01
5.890000000000000000e+02,8.944543032378565739e-01
5.900000000000000000e+02,4.290664081843078570e-01
5.910000000000000000e+02,2.636118365793135965e+00
5.920000000000000000e+02,3.209317015322109556e-01
5.930000000000000000e+02,7.283539509288469160e-01
5.940000000000000000e+02,1.463961877778951370e+00
5.950000000000000000e+02,1.639398998707722210e+00
5.960000000000000000e+02,9.973120486732692802e-01
5.970000000000000000e+02,2.110554793388789374e+00
5.980000000000000000e+02,9.989148766896620568e-01
5.990000000000000000e+02,1.151378390923289974e+00
6.000000000000000000e+02,2.726260981980552778e+00
6.010000000000000000e+02,1.905780992406450380e+00
6.020000000000000000e+02,2.420133813491184505e+00
6.030000000000000000e+02,2.303502337618978490e+00
6.040000000000000000e+02,6.839173089020972318e-01
6.050000000000000000e+02,3.969293438556078524e-01
6.060000000000000000e+02,1.970689998732508386e+00
6.070000000000000000e+02,2.342700684640325992e+00
6.080000000000000000e+02,2.343024556497630140e-01
6.090000000000000000e+02,2.057148650176156668e+00
6.100000000000000000e+02,1.072230204847990587e+00
6.110000000000000000e+02,3.082777147817825636e-01
6.120000000000000000e+02,3.142555340646236761e+00
6.130000000000000000e+02,2.753568177689542207e+00
6.140000000000000000e+02,3.003682625454987321e+00
6.150000000000000000e+02,2.131257590305402516e+00
6.160000000000000000e+02,4.626962994560359643e-01
6.170000000000000000e+02,1.622852950782867953e+00
6.180000000000000000e+02,1.684416663138273984e-01
6.190000000000000000e+02,9.307996502257519511e-01
6.200000000000000000e+02,1.782851618972273844e+00
6.210000000000000000e+02,2.474916335885867458e+00
6.220000000000000000e+02,1.597614131799121928e+00
6.230000000000000000e+02,3.812710299341837139e-01
6.240000000000000000e+02,2.650298563764159177e+00
6.250000000000000000e+02,6.970530354928268224e-01
6.260000000000000000e+02,1.945406273218910576e+00
6.270000000000000000e+02,1.041021754892883511e+00
6.280000000000000000e+02,2.668909719242082090e+00
6.290000000000000000e+02,2.767650070752919467e-01
6.300000000000000000e+02,5.356233430722049382e-01
6.310000000000000000e+02,4.745855780406883495e-01
6.320000000000000000e+02,2.982490011698345711e+00
6.330000000000000000e+02,2.133521605607932248e+00
6.340000000000000000e+02,2.539158932612854080e+00
6.350000000000000000e+02,2.650753078753660397e+00
6.360000000000000000e+02,8.766733096067238495e-01
6.370000000000000000e+02,2.689853413503396240e+00
6.380000000000000000e+02,4.007297384972295928e-01
6.390000000000000000e+02,2.572422281118748710e+00
6.400000000000000000e+02,1.372044704430666062e+00
6.410000000000000000e+02,2.232012702420791861e+00
6.420000000000000000e+02,2.864109004460412500e+00
6.430000000000000000e+02,1.699987676644439061e+00
6.440000000000000000e+02,1.932925667238870382e+00
6.450000000000000000e+02,2.124052994496197666e+00
6.460000000000000000e+02,5.240075467198033188e-01
6.470000000000000000e+02,2.118695492330713859e-01
6.480000000000000000e+02,3.417484228666988755e-01
6.490000000000000000e+02,1.487505805606746501e+00
6.500000000000000000e+02,2.635653981920672351e+00
6.510000000000000000e+02,1.167357055484766981e+00
6.520000000000000000e+02,7.982650099893675577e-01
6.530000000000000000e+02,6.585379069888737114e-01
6.540000000000000000e+02,2.383079788875132277e+00
6.550000000000000000e+02,2.600457072249724000e+00
6.560000000000000000e+02,4.875954991487901347e-01
6.570000000000000000e+02,2.055755582448641761e+00
6.580000000000000000e+02,1.140535279021129833e+00
6.590000000000000000e+02,3.310157923738402119e-01
6.600000000000000000e+02,4.290870262722591977e-01
6.610000000000000000e+02,2.860634379777796443e+00
6.620000000000000000e+02,6.272877227064738159e-01
6.630000000000000000e+02,1.481846851712450563e+00
6.640000000000000000e+02,1.002331525935861167e+00
6.650000000000000000e+02,2.733557039058825411e-01
6.660000000000000000e+02,1.993478744820586845e+00
6.670000000000000000e+02,5.325053644850572532e-01
6.680000000000000000e+02,2.026403437207814573e+00
6.690000000000000000e+02,6.329074094119364613e-01
6.700000000000000000e+02,5.871768390486112876e-01
6.710000000000000000e+02,2.155555917392132592e+00
6.720000000000000000e+02,2.033253508332109494e+00
6.730000000000000000e+02,6.902765487988122839e-01
6.740000000000000000e+02,1.345931966290074555e-01
6.750000000000000000e+02,1.361648403849478273e+00
6.760000000000000000e+02,2.840612701368180559e+00
6.770000000000000000e+02,3.879952677373873504e-01
6.780000000000000000e+02,2.671350367223875200e+00
6.790000000000000000e+02,2.126697697268942200e+00
6.800000000000000000e+02,2.066012718707498363e-01
6.810000000000000000e+02,2.016233008580786468e+00
6.820000000000000000e+02,2.401666222430816067e+00
6.830000000000000000e+02,3.431089128950726153e-01
6.840000000000000000e+02,2.997656234263657460e+00
6.850000000000000000e+02,1.482958835868259051e+00
6.860000000000000000e+02,2.092519087696032454e+00
6.870000000000000000e+02,3.282379900404837070e-01
6.880000000000000000e+02,2.669035827249600423e+00
6.890000000000000000e+02,1.704923924938495317e+00
6.900000000000000000e+02,9.640889134881361899e-01
6.910000000000000000e+02,2.869794620789356543e+00
6.920000000000000000e+02,2.941398860794521397e+00
6.930000000000000000e+02,2.896289612377723532e+00
6.940000000000000000e+02,2.789012111286393480e+00
6.950000000000000000e+02,2.065100540241004978e+00
6.960000000000000000e+02,2.974086346637376366e+00
6.970000000000000000e+02,8.348985296482203111e-02
6.980000000000000000e+02,2.662538594676358450e+00
6.990000000000000000e+02,2.917136445197154870e+00
7.000000000000000000e+02,2.511833064882701638e+00
7.010000000000000000e+02,1.200219512243960285e+00
7.020000000000000000e+02,1.900604725245739424e+00
7.030000000000000000e+02,1.357730863435875346e-01
7.040000000000000000e+02,2.137388000147486533e+00
7.050000000000000000e+02,1.053760032532772728e+00
7.060000000000000000e+02,2.594963901695470643e+00
7.070000000000000000e+02,2.868425935316311737e+00
7.080000000000000000e+02,1.116301150694170907e+00
7.090000000000000000e+02,3.931383278898581413e-01
7.100000000000000000e+02,1.494269744340304351e+00
7.110000000000000000e+02,1.214620365287255727e-01
7.120000000000000000e+02,2.288886936742841050e-01
7.130000000000000000e+02,5.103015598268057645e-02
7.140000000000000000e+02,3.573511947194853988e-01
7.150000000000000000e+02,1.379549576503584118e+00
7.160000000000000000e+02,2.913991014199749152e+00
7.170000000000000000e+02,2.742416574481751468e+00
7.180000000000000000e+02,1.051716925898728283e-02
7.190000000000000000e+02,2.873455220577245228e+00
7.200000000000000000e+02,1.114151191442613875e+00
7.210000000000000000e+02,2.150740852413729254e+00
7.220000000000000000e+02,2.281855742041908552e+00
7.230000000000000000e+02,2.916784926143890733e+00
7.240000000000000000e+02,4.640333466216629010e-01
7.250000000000000000e+02,1.681287248173807258e+00
7.260000000000000000e+02,3.461153644041005673e-01
7.270000000000000000e+02,2.561234102311455985e+00
7.280000000000000000e+02,1.501403785372093180e+00
7.290000000000000000e+02,5.993915516474057625e-01
7.300000000000000000e+02,1.411819273398572827e+00
7.310000000000000000e+02,1.727595304143886290e+00
7.320000000000000000e+02,1.331547661764397317e+00
7.330000000000000000e+02,1.154107272804857587e+00
7.340000000000000000e+02,8.455671293185877957e-01
7.350000000000000000e+02,9.886587117602737562e-01
7.360000000000000000e+02,1.683455433395398826e+00
7.370000000000000000e+02,2.190037585061905823e+00
7.380000000000000000e+02,1.373052280011670012e+00
7.390000000000000000e+02,2.096440127303996204e-01
7.400000000000000000e+02,1.549389669030356798e+00
7.410000000000000000e+02,-6.118269649104106367e-02
7.420000000000000000e+02,8.355718596334101855e-01
7.430000000000000000e+02,2.390823960720376284e+00
7.440000000000000000e+02,-4.604491198714112665e-02
7.450000000000000000e+02,2.786980730836600362e+00
7.460000000000000000e+02,1.363052499301855125e+00
7.470000000000000000e+02,1.824500711737283565e+00
7.480000000000000000e+02,1.777856152750519669e+00
7.490000000000000000e+02,2.045640880643949444e+00
7.500000000000000000e+02,8.572613955456784840e-01
